"education_center_id","education_center_type_id","name_eng","name_ar","lat","long","established_on","overall_performance_en","overall_performance_ar","inspection_year","curriculum_en","curriculum_ar","area_en","area_ar","student_count","bg_color_code","image_thumb_url","image_small_url","image_large_url","image_med_small_url","address","address_ar","pobox","telephone","fax","mobile","web_address","email","inspection_report_pdf_link_en","hep_quality_assurance_en","hep_quality_assurance_ar"
"152311","1","Dunecrest American School L.L.C","مدرسة دونكرست الأمريكية ش.ذ.م.م","25.05413055419920000000","55.18270111083980000000","2018-09-02T00:00:00","Good","جيد","2023-2024","  American","  أمريكي","Al Barari","البراري",null,"#24a5e5","https://www.khda.gov.ae/SchoolImage/152311T.jpg","https://www.khda.gov.ae/SchoolImage/152311S.jpg","https://www.khda.gov.ae/SchoolImage/152311L.jpg","https://www.khda.gov.ae/SchoolImage/152311MS.jpg","Dunecrest American School","","","","","","www.esoleducation.com","babushakra@esoleducation.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111130","",""
"502857","1","Durham School L.L.C","مدرسة دورهام ش.ذ.م.م","24.99785995483400000000","55.15504837036130000000","2022-05-19T00:00:00","Acceptable","مقبول","2024-2025","  UK","  بريطاني","DUBAI INVESTMENT PARK FIRST","مجمع دبي للاستثمار الأول",null,"#c2c5cb","https://www.khda.gov.ae/SchoolImage/502857T.jpg","https://www.khda.gov.ae/SchoolImage/502857S.jpg","https://www.khda.gov.ae/SchoolImage/502857L.jpg","https://www.khda.gov.ae/SchoolImage/502857MS.jpg","587-0","","451536","048170600","","","www.durhamdubai.com","info@durhamdubai.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=115694","",""
"152031","1","Dwight School L.L.C","مدرسة دوايت ذ.م.م","25.03480989000000000000","55.22822952000000000000","2018-09-02T00:00:00","Good","جيد","2023-2024","  International Baccalaureate","  بكالوريا دولية","Dubai Sports City","مدينة دبي الرياضية",null,"#24a5e5","https://www.khda.gov.ae/SchoolImage/152031T.jpg","https://www.khda.gov.ae/SchoolImage/152031S.jpg","https://www.khda.gov.ae/SchoolImage/152031L.jpg","https://www.khda.gov.ae/SchoolImage/152031MS.jpg","NA","","","800394448","","","www.dwightschooldubai.ae","Info@dwight.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=114024","",""
"76","1","ELITE ENGLISH SCHOOL L.L.C","مدرسة ايليت الإنجليزية ش.ذ.م.م","25.28884200000000000000","55.34047500000000000000","1993-08-03T00:00:00","Acceptable","مقبول","2023-2024","  Indian","  هندي","Deira","ديرة",null,"#c2c5cb","https://www.khda.gov.ae/SchoolImage/76T.jpg","https://www.khda.gov.ae/SchoolImage/76S.jpg","https://www.khda.gov.ae/SchoolImage/76L.jpg","https://www.khda.gov.ae/SchoolImage/76MS.jpg","132-515","132-515","51212","97142688244","","","www.eliteenglishschool.com","ees@eliteenglishschool.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=109117","",""
"103","1","Emirates International School L.L.C. ","مدرسة الامارات الدولية ش.ذ.م.م","25.13118600000000000000","55.20335800000000000000","1991-09-18T00:00:00","Very good","جيد جدا","2023-2024","  UK - UK/IB - International Baccalaureate (1","  بريطاني - بريطاني/بكالوريا دولية - بكالوريا دولية (13 سنة)","UMM SUQEIM FIRST","أم سقيم الأولى",null,"#f9db01","https://www.khda.gov.ae/SchoolImage/103T.jpg","https://www.khda.gov.ae/SchoolImage/103S.jpg","https://www.khda.gov.ae/SchoolImage/103L.jpg","https://www.khda.gov.ae/SchoolImage/103MS.jpg","367-599","367-599 ","6446","043489804","","","www.eischools.ae","Principaljumeirah@eischools.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=113274","",""
"133","1","EMIRATES INTERNATIONAL SCHOOL MEADOWS","مدرسة الأمارات الدولية ميدوز","25.06475800000000000000","55.15616100000000000000","2006-02-05T00:00:00","Very good","جيد جدا","2023-2024","  International Baccalaureate - International Baccalaureate (1","  بكالوريا دولية - بكالوريا دولية (13 سنة)","Meadows","السهول",null,"#f9db01","https://www.khda.gov.ae/SchoolImage/133T.jpg","https://www.khda.gov.ae/SchoolImage/133S.jpg","https://www.khda.gov.ae/SchoolImage/133L.jpg","https://www.khda.gov.ae/SchoolImage/133MS.jpg","394-5912","394-5912","120118","043629009","","","www.eischools.ae","principalmeadows@eischools.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111134","",""
"502174","1","Emirates National Schools - Dubai Branch","مدارس الامارات الوطنية - فرع دبي","0E-20","0E-20","2021-08-10T00:00:00","Acceptable","مقبول","2023-2024","  American - International Baccalaureate","  أمريكي - بكالوريا دولية","AL KHWANEEJ SECOND","الخوانيج الثانية",null,"#c2c5cb","https://www.khda.gov.ae/SchoolImage/502174T.jpg","https://www.khda.gov.ae/SchoolImage/502174S.jpg","https://www.khda.gov.ae/SchoolImage/502174L.jpg","https://www.khda.gov.ae/SchoolImage/502174MS.jpg","","","444051","","","","www.ens.sch.ae","m.deeb@dxb.ens.sch.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=114718","",""
"53","1","English Language Private School","مدرسة اللغة الانجليزية الخاصة","25.24195671081540000000","55.31777572631840000000","1982-10-01T00:00:00","Acceptable","مقبول","2023-2024","  UK","  بريطاني","UMM HURAIR FIRST","أم هرير الأولى",null,"#c2c5cb","https://www.khda.gov.ae/SchoolImage/53T.jpg","https://www.khda.gov.ae/SchoolImage/53S.jpg","https://www.khda.gov.ae/SchoolImage/53L.jpg","https://www.khda.gov.ae/SchoolImage/53MS.jpg","315-132","315-132","6680","043377503","","","www.elspvtdubai.com","principal@elspvtdubai.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=112934","",""
"152361","1","Fairgreen International School L.L.C","مدرسة فايرجرين انترناشيونال ذ.م.م","25.02680015563960000000","55.27711868286130000000","2018-09-02T00:00:00","Good","جيد","2023-2024","  International Baccalaureate","  بكالوريا دولية","Dubai Land","دبي لاند",null,"#24a5e5","https://www.khda.gov.ae/SchoolImage/152361T.jpg","https://www.khda.gov.ae/SchoolImage/152361S.jpg","https://www.khda.gov.ae/SchoolImage/152361L.jpg","https://www.khda.gov.ae/SchoolImage/152361MS.jpg","Fairgreen International School","","","97148754999","","","www.esoleducation.com","info@fairgreen.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=114554","",""
"29","1","GEMS Al Khaleej International School - Dubai Branch","مدرسة جيمس الخليج الدولية - فرع دبي","25.19019889831540000000","55.42930984497070000000","1992-09-07T00:00:00","Good","جيد","2023-2024","  American - International Baccalaureate","  أمريكي - بكالوريا دولية","AL WARQA FOURTH","الورقاء الرابعة",null,"#24a5e5","https://www.khda.gov.ae/SchoolImage/29T.jpg","https://www.khda.gov.ae/SchoolImage/29S.jpg","https://www.khda.gov.ae/SchoolImage/29L.jpg","https://www.khda.gov.ae/SchoolImage/29MS.jpg","214-226"," 226-214","26780","97142173900","","","www.gemsakns.net","ghadeer.a_akn@gemsedu.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111170","",""
"152733","1","GEMS Albarsha National School - Dubai Branch","مدرسة جيمس البرشاء الوطنية - فرع دبي","25.07948112487790000000","55.23039245605470000000","2017-09-11T00:00:00","Not inspected due to the COVID 19","لم تخضع للتقييم نظراً لجائحة كوفيد 19 -","2023-2024","  UK","  بريطاني","Al barsha South Second","البرشاء جنوب الثانية",null,"#c2c5cb","https://www.khda.gov.ae/SchoolImage/152733T.jpg","https://www.khda.gov.ae/SchoolImage/152733S.jpg","https://www.khda.gov.ae/SchoolImage/152733L.jpg","https://www.khda.gov.ae/SchoolImage/152733MS.jpg","","","390107","97145069222","","","www.gemsnationalschool-barsha.com","principal_gns@gemsedu.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=114364","",""
"33","1","GEMS Dubai American Academy - Dubai Branch","اكاديمية جيمس دبي الامريكية - فرع دبي","25.10457875220810000000","55.18106669670350000000","1997-02-12T00:00:00","Outstanding","متميز","2023-2024","  American - International Baccalaureate","  أمريكي - بكالوريا دولية","AL BARSHA SOUTH FIRST","البرشاء جنوب الأولى",null,"#10b078","https://www.khda.gov.ae/SchoolImage/33T.jpg","https://www.khda.gov.ae/SchoolImage/33S.jpg","https://www.khda.gov.ae/SchoolImage/33L.jpg","https://www.khda.gov.ae/SchoolImage/33MS.jpg","373-722","373-722","32762","97147049777","","","www.gemsaa-dubai.com","principal_daa@gemsedu.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111332","",""
"2261","1","GEMS First Point School L.L.C","مدرسة جيمس فيرست بوينت ش.ذ.م.م","25.08855819702150000000","55.37654876708980000000","2014-09-21T00:00:00","Very good","جيد جدا","2023-2024","  UK","  بريطاني","Dubai Land","دبي لاند",null,"#f9db01","https://www.khda.gov.ae/SchoolImage/2261T.jpg","https://www.khda.gov.ae/SchoolImage/2261S.jpg","https://www.khda.gov.ae/SchoolImage/2261L.jpg","https://www.khda.gov.ae/SchoolImage/2261MS.jpg","P.F009A","P.F009A","48684","97142789700","","","www.gemsfirstpointschool-dubai.com","Principal_fps@gemsedu.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111295","",""
"14568","1","GEMS Founders School - Dubai Branch","مدرسة جيمس فاوندرز - فرع دبي","84.99009704589840000000","48.97812271118160000000","2016-09-05T00:00:00","Very good","جيد جدا","2023-2024","  UK","  بريطاني","AL BARSHA SECOND","البرشاء الثانية",null,"#f9db01","https://www.khda.gov.ae/SchoolImage/14568T.jpg","https://www.khda.gov.ae/SchoolImage/14568S.jpg","https://www.khda.gov.ae/SchoolImage/14568L.jpg","https://www.khda.gov.ae/SchoolImage/14568MS.jpg","purpose built","","","97145195222","","","www.gemsfoundersschool-dubai.com","h.mahmoud_gfs@gemsedu.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111347","",""
"505334","1","GEMS Founders School DS DWC-LLC","مدرسة جيمس فاوندرز دي اس دي دبليو سي - ش.ذ.م.م","24.94519996643070000000","55.20822143554690000000","2024-08-23T00:00:00","Not inspected yet","لم تخضع بعد لتقييم الرقابة","","  UK","  بريطاني","Dubai South HQ","دبي جنوب المقر الرئيسي",null,"","https://www.khda.gov.ae/SchoolImage/505334T.jpg","https://www.khda.gov.ae/SchoolImage/505334S.jpg","https://www.khda.gov.ae/SchoolImage/505334L.jpg","https://www.khda.gov.ae/SchoolImage/505334MS.jpg","","","","","","","","Principal_gfd@gemsedu.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=","",""
"151816","1","GEMS Founders School Mizhar","مدرسة جيمس فاوندرز مزهر","25.24337005615230000000","55.45122909545900000000","2018-09-02T00:00:00","Good","جيد","2023-2024","  UK","  بريطاني","AL MIZHAR FIRST","المزهر الأولى",null,"#24a5e5","https://www.khda.gov.ae/SchoolImage/151816T.jpg","https://www.khda.gov.ae/SchoolImage/151816S.jpg","https://www.khda.gov.ae/SchoolImage/151816L.jpg","https://www.khda.gov.ae/SchoolImage/151816MS.jpg","GEMS Founders School","","","04 210 3555","","","https://www.gemsfoundersschool-mizhar.com/en/ ","gre_gfm@gemsedu.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=113271","",""
"1477","1","GEMS International School Al Khail L.L.C","مدرسة جيمس الدولية الخيل ش.ذ.م.م","25.12251700000000000000","55.25538300000000000000","2013-09-03T00:00:00","Good","جيد","2023-2024","  International Baccalaureate","  بكالوريا دولية","Al Khail","الخيل",null,"#24a5e5","https://www.khda.gov.ae/SchoolImage/1477T.jpg","https://www.khda.gov.ae/SchoolImage/1477S.jpg","https://www.khda.gov.ae/SchoolImage/1477L.jpg","https://www.khda.gov.ae/SchoolImage/1477MS.jpg","Al khail Road , Al Marabea East  Dubai , P.O. Box 391962 United Arab Emirates","Al khail Road , Al Marabea East  Dubai , P.O. Box 391962 United Arab Emirates","391962 ","97143396200","","","www.gemsinternationalschool-alkhail.com","","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111559","",""
"64","1","GEMS Jumeira Primary School - Dubai Branch","مدرسة جيمس جميرا الابتدائية الخاصة - فرع دبي","25.17594700000000000000","55.23866100000000000000","1994-09-01T00:00:00","Outstanding","متميز","2023-2024","  UK","  بريطاني","JUMEIRA THIRD","جميرا الثالثة",null,"#10b078","https://www.khda.gov.ae/SchoolImage/64T.jpg","https://www.khda.gov.ae/SchoolImage/64S.jpg","https://www.khda.gov.ae/SchoolImage/64L.jpg","https://www.khda.gov.ae/SchoolImage/64MS.jpg","353-462","353-462","29093","97143943500","","","www.jpsdubai.sch.ae","principal_jps@gemsedu.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111567","",""
"83","1","GEMS Legacy School - Dubai Branch","مدرسة جيمس ليجاسي - فرع دبي","25.24796485900880000000","55.33935165405270000000","1982-11-30T00:00:00","Good","جيد","2023-2024","  Indian","  هندي","AL GARHOUD","القرهود",null,"#24a5e5","https://www.khda.gov.ae/SchoolImage/83T.jpg","https://www.khda.gov.ae/SchoolImage/83S.jpg","https://www.khda.gov.ae/SchoolImage/83L.jpg","https://www.khda.gov.ae/SchoolImage/83MS.jpg","B762","B762","4973","97142824090","","","www.gemslegacyschool-dubai.com","asha.a_gls@gemsedu.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=109214","",""
"503690","1","GEMS Metropole School - Al Waha","مدرسة جيمس متروبول الواحة","55.28173828125000000000","25.03455924987790000000","2023-08-23T00:00:00","Not inspected yet","لم تخضع بعد لتقييم الرقابة","","  UK","  بريطاني","Emirates Road","شارع الإمارات",null,"","https://www.khda.gov.ae/SchoolImage/503690T.jpg","https://www.khda.gov.ae/SchoolImage/503690S.jpg","https://www.khda.gov.ae/SchoolImage/503690L.jpg","https://www.khda.gov.ae/SchoolImage/503690MS.jpg","","","","","","","www.gemsmetropoleschool-alwaha.com","gre_mtw@gemsedu.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=","",""
"2256","1","GEMS Metropole School - Dubai Branch","مدرسة جيمس متروبول - فرع دبي","25.04222500000000000000","55.24451500000000000000","2014-09-07T00:00:00","Good","جيد","2023-2024","  UK","  بريطاني","Motor City","موتور سيتي",null,"#24a5e5","https://www.khda.gov.ae/SchoolImage/2256T.jpg","https://www.khda.gov.ae/SchoolImage/2256S.jpg","https://www.khda.gov.ae/SchoolImage/2256L.jpg","https://www.khda.gov.ae/SchoolImage/2256MS.jpg","6741318","6741318","--","97145507200","","","www.gemsmetropoleschool-dubai.com","principal_mts@gemsedu.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111350","",""
"78","1","GEMS Modern Academy","جيمس مودرن اكاديمي","25.15360260009770000000","55.37615203857420000000","1986-10-18T00:00:00","Outstanding","متميز","2023-2024","  Indian - Indian/IB","  هندي - هندي/بكالوريا دولية","NADD AL SHIBA FIRST","ند الشبا الأولى",null,"#10b078","https://www.khda.gov.ae/SchoolImage/78T.jpg","https://www.khda.gov.ae/SchoolImage/78S.jpg","https://www.khda.gov.ae/SchoolImage/78L.jpg","https://www.khda.gov.ae/SchoolImage/78MS.jpg","616-4745","616-4745","53663","97143263339","","","www.gemsmodernacademy-dubai.com","principal_mhs@gemsedu.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=109350","",""
"1267","1","GEMS New Millennium School L.L.C","مدرسة جيمس نيو ميلينيوم ش.ذ.م.م","25.12205600000000000000","55.25391200000000000000","2013-04-21T00:00:00","Very good","جيد جدا","2023-2024","  UK - Indian","  بريطاني - هندي","Al Khail","الخيل",null,"#f9db01","https://www.khda.gov.ae/SchoolImage/1267T.jpg","https://www.khda.gov.ae/SchoolImage/1267S.jpg","https://www.khda.gov.ae/SchoolImage/1267L.jpg","https://www.khda.gov.ae/SchoolImage/1267MS.jpg","6310107","6310107","391740","044452900","","","www.gemsnms-alkhail.com","fatima.m_nms@gemsedu.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=109157","",""
"77","1","GEMS Our Own English High School","جيمس مدرستنا الثانوية الانجليزية","25.19340800000000000000","55.42551000000000000000","1972-09-16T00:00:00","Very good","جيد جدا","2023-2024","  Indian","  هندي","AL WARQA FIRST","الورقاء الأولى",null,"#f9db01","https://www.khda.gov.ae/SchoolImage/77T.jpg","https://www.khda.gov.ae/SchoolImage/77S.jpg","https://www.khda.gov.ae/SchoolImage/77L.jpg","https://www.khda.gov.ae/SchoolImage/77MS.jpg","423-2673","423-2673","3004","97142361335","","","www.gemsoo-dubai.com","principal_ood@gemsedu.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=109818","",""
"89","1","GEMS Our Own Indian School","جيمس مدرستنا الهندية","25.17178100000000000000","55.26064700000000000000","1991-05-01T00:00:00","Very good","جيد جدا","2023-2024","  Indian","  هندي","AL QOUZ FIRST","القوز الأولى",null,"#f9db01","https://www.khda.gov.ae/SchoolImage/89T.jpg","https://www.khda.gov.ae/SchoolImage/89S.jpg","https://www.khda.gov.ae/SchoolImage/89L.jpg","https://www.khda.gov.ae/SchoolImage/89MS.jpg","354-2063","354-2063","26845","97143391188","","","www.gemsoo-alquoz.com","lalitha.s_ois@gemsedu.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=109148","",""
"123","1","GEMS Royal Dubai School - Dubai Branch","مدرسة جيمس رويال دبي الخاصة - فرع دبي","25.23730278015140000000","55.43858718872070000000","2005-09-14T00:00:00","Very good","جيد جدا","2023-2024","  UK","  بريطاني","MIRDIF","مردف",null,"#f9db01","https://www.khda.gov.ae/SchoolImage/123T.jpg","https://www.khda.gov.ae/SchoolImage/123S.jpg","https://www.khda.gov.ae/SchoolImage/123L.jpg","https://www.khda.gov.ae/SchoolImage/123MS.jpg","262-407","262-407","121310","97142886499","","","www.royaldubaischool.com","principal_rds@gemsedu.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=113498","",""
"505008","1","GEMS School of Research and Innovation","مدرسة جيمس للبحث والإبتكار ش.ذ.م.م","2770004.00000000000000000000","489168.68750000000000000000","","Not inspected yet","لم تخضع بعد لتقييم الرقابة","","  UK","  بريطاني","Dubai Sports City","مدينة دبي الرياضية",null,"","https://www.khda.gov.ae/SchoolImage/505008T.jpg","https://www.khda.gov.ae/SchoolImage/505008S.jpg","https://www.khda.gov.ae/SchoolImage/505008L.jpg","https://www.khda.gov.ae/SchoolImage/505008MS.jpg","Gems school of Research and innovation- 6821392 ","","","","","","","S.MOHAMED_DAA@gemsedu.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=","",""
"1458","1","GEMS Wellington Academy Al Khail L.L.C","اكاديمية جيمس ويلينغتون الخيل ش.ذ.م.م","25.12433300000000000000","55.25486700000000000000","2013-09-22T00:00:00","Very good","جيد جدا","2023-2024","  UK","  بريطاني","Al Khail","الخيل",null,"#f9db01","https://www.khda.gov.ae/SchoolImage/1458T.jpg","https://www.khda.gov.ae/SchoolImage/1458S.jpg","https://www.khda.gov.ae/SchoolImage/1458L.jpg","https://www.khda.gov.ae/SchoolImage/1458MS.jpg","6310107","6310107","391922","045129100","","","www.gemswellingtonacademy-alkhail.com","principal_wek@gemsedu.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=114093","",""
"667","1","GEMS Wellington Academy -Fze","أكاديمية جميس ولينجتون - م م ح","25.11824300000000000000","55.38830300000000000000","2011-09-01T00:00:00","Very good","جيد جدا","2023-2024","  UK - UK/IB","  بريطاني - بريطاني/بكالوريا دولية","Dubai Silicon Oasis","واحة دبي للسليكون",null,"#f9db01","https://www.khda.gov.ae/SchoolImage/667T.jpg","https://www.khda.gov.ae/SchoolImage/667S.jpg","https://www.khda.gov.ae/SchoolImage/667L.jpg","https://www.khda.gov.ae/SchoolImage/667MS.jpg","017-004","017-004","49746","97145159000","","","www.gemswellingtonacademy-dso.com","principal_wso@gemsedu.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=110235","",""
"122","1","GEMS Wellington International School - Dubai Branch","مدرسة جيمس ويلينجتون انترناشيونال الخاصة - فرع دبي","25.11204147338870000000","55.18344879150390000000","2005-11-20T00:00:00","Outstanding","متميز","2023-2024","  UK - UK/IB - International Baccalaureate (1","  بريطاني - بريطاني/بكالوريا دولية - بكالوريا دولية (13 سنة)","AL SAFOUH FIRST","الصفوح الأولى",null,"#10b078","https://www.khda.gov.ae/SchoolImage/122T.jpg","https://www.khda.gov.ae/SchoolImage/122S.jpg","https://www.khda.gov.ae/SchoolImage/122L.jpg","https://www.khda.gov.ae/SchoolImage/122MS.jpg","528-372","528-372","37486","043073000 ","","","www.wellingtoninternationalschool.com","principal_wis@gemsedu.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=110322","",""
"688","1","GEMS Winchester School","مدرسة جيمس وينشستر","25.08046340942380000000","55.33153915405270000000","2011-10-17T00:00:00","Good","جيد","2023-2024","  UK","  بريطاني","Dubai Land","دبي لاند",null,"#24a5e5","https://www.khda.gov.ae/SchoolImage/688T.jpg","https://www.khda.gov.ae/SchoolImage/688S.jpg","https://www.khda.gov.ae/SchoolImage/688L.jpg","https://www.khda.gov.ae/SchoolImage/688MS.jpg","319-147","319-147","113272","97145952555","","","www.gemswinchesterschool-dubai.com","enquiries_wsd@gemsedu.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111301","",""
"369","1","GEMS WORLD ACADEMY","أكاديمية جيمس العالمية","25.08222500000000000000","55.21956700000000000000","2008-08-07T00:00:00","Very good","جيد جدا","2023-2024","  International Baccalaureate","  بكالوريا دولية","AL BARSHA FIRST","البرشاء الأولى",null,"#f9db01","https://www.khda.gov.ae/SchoolImage/369T.jpg","https://www.khda.gov.ae/SchoolImage/369S.jpg","https://www.khda.gov.ae/SchoolImage/369L.jpg","https://www.khda.gov.ae/SchoolImage/369MS.jpg","671-1427","671-1427","126260","97143736373","","","www.gemsworldacademy-dubai.com","principal_gwa@gemsedu.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=110809","",""
"116","1","German International School Dubai","المدرسة الالمانية الدولية بدبي","25.10790000000000000000","55.40140000000000000000","2004-09-01T00:00:00","Not inspected due to COVID 19","لم تخضع للتقييم نظراً لجائحة كوفيد 19","2023-2024","  German","  ألماني","Academic City","المدينة الأكاديمية",null,"#f9db01","https://www.khda.gov.ae/SchoolImage/116T.jpg","https://www.khda.gov.ae/SchoolImage/116S.jpg","https://www.khda.gov.ae/SchoolImage/116L.jpg","https://www.khda.gov.ae/SchoolImage/116MS.jpg","359-903","359-903","391162","97144562718","","","www.germanschool.ae","info@germanschool.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=114383","",""
"503932","1","Glendale International School LLC","مدرسة جليندال انترناشيونال ذ.م.م","25.23477935791020000000","55.31599044799800000000","2023-08-23T00:00:00","Not inspected yet","لم تخضع بعد لتقييم الرقابة","","  UK","  بريطاني","OUD METHA","عود ميثاء",null,"","https://www.khda.gov.ae/SchoolImage/503932T.jpg","https://www.khda.gov.ae/SchoolImage/503932S.jpg","https://www.khda.gov.ae/SchoolImage/503932L.jpg","https://www.khda.gov.ae/SchoolImage/503932MS.jpg","319-147","","","045949911","","","","secretary.glendaledxb@globalschools.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=","",""
"152540","1","Global Indian International School L.L.C","مدرسة جلوبال انديان انترناشيونال ش.ذ.م.م","25.17348412927540000000","55.25854148366480000000","2017-09-04T00:00:00","Good","جيد","2023-2024","  Indian","  هندي","AL QOUZ FIRST","القوز الأولى",null,"#24a5e5","https://www.khda.gov.ae/SchoolImage/152540T.jpg","https://www.khda.gov.ae/SchoolImage/152540S.jpg","https://www.khda.gov.ae/SchoolImage/152540L.jpg","https://www.khda.gov.ae/SchoolImage/152540MS.jpg","","","","","","","www.globalindianschool.org","giis.dubai@globalindianschool.org","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=109953","",""
"60","1","Grammar School","مدرسة النحو","25.23546900000000000000","55.35198300000000000000","1974-12-01T00:00:00","Acceptable","مقبول","2023-2024","  UK","  بريطاني","AL GARHOUD","القرهود",null,"#c2c5cb","https://www.khda.gov.ae/SchoolImage/60T.jpg","https://www.khda.gov.ae/SchoolImage/60S.jpg","https://www.khda.gov.ae/SchoolImage/60L.jpg","https://www.khda.gov.ae/SchoolImage/60MS.jpg","214-0452","214-0452","11230","97142824822","","","www.grammarschool.ae","info@grammarschool.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111231","",""
"142","1","Greenfield International School","مدرسة جرين فيلد انترناشيونال","24.98301887512210000000","55.18383789062500000000","2007-12-17T00:00:00","Very good","جيد جدا","2023-2024","  International Baccalaureate","  بكالوريا دولية","DUBAI INVESTMENT PARK FIRST","مجمع دبي للاستثمار الأول",null,"#f9db01","https://www.khda.gov.ae/SchoolImage/142T.jpg","https://www.khda.gov.ae/SchoolImage/142S.jpg","https://www.khda.gov.ae/SchoolImage/142L.jpg","https://www.khda.gov.ae/SchoolImage/142MS.jpg","598-249","598-249","282627","97148856600","","","www.gischool.ae","lgirven@gischool.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=110817","",""
"139","1","Greenwood International School","مدرسة جرين وود انترناشونال","25.24423900000000000000","55.41830000000000000000","1992-10-04T00:00:00","Good","جيد","2023-2024","  American","  أمريكي","MUHAISNAH FIRST","محيصنة الأولى",null,"#24a5e5","https://www.khda.gov.ae/SchoolImage/139T.jpg","https://www.khda.gov.ae/SchoolImage/139S.jpg","https://www.khda.gov.ae/SchoolImage/139L.jpg","https://www.khda.gov.ae/SchoolImage/139MS.jpg","261-1086","261-1086","79595","97142888000","","","","rbadri40@emirates.net.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=110256","",""
"74","1","Gulf Indian High School","مدرسة الخليج الهندية الثانوية","25.23705673217770000000","55.34976577758790000000","1979-12-01T00:00:00","Good","جيد","2023-2024","  Indian","  هندي","AL GARHOUD","القرهود",null,"#24a5e5","https://www.khda.gov.ae/SchoolImage/74T.jpg","https://www.khda.gov.ae/SchoolImage/74S.jpg","https://www.khda.gov.ae/SchoolImage/74L.jpg","https://www.khda.gov.ae/SchoolImage/74MS.jpg","214-449","214-449","646","97142824455","","","www.gihsdubai.com","gihs@gihsdubai.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=109092","",""
"94","1","Gulf Model School","مدرسة الخليج النموذجية","25.27805519104000000000","55.40703964233400000000","1982-12-01T00:00:00","Acceptable","مقبول","2023-2024","  Indian","  هندي","MUHAISNAH FIRST","محيصنة الأولى",null,"#c2c5cb","https://www.khda.gov.ae/SchoolImage/94T.jpg","https://www.khda.gov.ae/SchoolImage/94S.jpg","https://www.khda.gov.ae/SchoolImage/94L.jpg","https://www.khda.gov.ae/SchoolImage/94MS.jpg","245-0700","245-0700","13683","042544222","","","https://gmsdubai.ae/","gmsprincipal@gmsdubai.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=109390","",""
